year,customer_id,gender,age,no_of_days_subscribed,multi_screen,mail_subscribed,weekly_mins_watched,minimum_daily_mins,maximum_daily_mins,weekly_max_night_mins,videos_watched,maximum_days,customer_support_calls,churn,multi_screen_score,email_marketing_score,subscription_tenure,engagement_score,consistency_score,night_owl_score,churn_risk_score
2020,335608,Male,39,132,no,no,244.8,6.2,27.74,90,10,2,1,0,1,1,0.5432098765432098,0.4652223489167617,0.22350396539293438,0.3676470588235294,0.44092717522919916
2020,336366,Male,40,49,no,no,179.1,12.4,20.3,153,7,4,2,0,1,1,0.20164609053497942,0.3403648802736602,0.6108374384236452,0.8542713567839196,0.6020152222798825
2020,336562,Male,40,210,no,no,156.9,6.5,17.78,67,8,2,2,0,1,1,0.8641975308641975,0.29817559863169896,0.3655793025871765,0.4270235818992989,0.6308164677391456
2020,337636,Female,34,68,no,no,374.85,8.9,42.48,98,6,3,2,1,1,1,0.27983539094650206,0.7123717217787913,0.20951035781544258,0.261437908496732,0.34805829441273145
2020,337937,Male,43,111,no,no,198.9,12.7,22.54,101,2,4,4,1,1,1,0.4567901234567901,0.37799315849486886,0.5634427684117125,0.5077928607340372,0.7280314824424841
2020,338674,Male,35,76,no,no,254.25,10.0,28.82,92,3,3,0,0,1,1,0.31275720164609055,0.48318129988597486,0.3469812630117973,0.36184857423795475,0.35281525687597315
2020,338767,Male,35,71,no,no,154.95,9.0,17.56,98,2,3,2,0,1,1,0.29218106995884774,0.2944697833523375,0.5125284738041003,0.6324620845434011,0.6333463068673241
2020,338916,Male,30,74,no,no,244.05,8.7,27.66,80,6,3,0,0,1,1,0.3045267489711934,0.4637970353477765,0.3145336225596529,0.32780167998360993,0.3660482615464453
2020,339327,Female,42,86,no,yes,332.4,9.0,37.67,105,2,3,1,0,1,2,0.35390946502057613,0.6316989737742302,0.2389169100079639,0.3158844765342961,0.3272790174710259
2020,339713,Male,38,123,no,no,193.05,10.8,21.88,132,5,3,0,0,1,1,0.5061728395061729,0.3668757126567845,0.493601462522852,0.6837606837606838,0.43221328489880645
2020,339875,Male,40,1,no,yes,274.65,8.4,31.13,110,2,3,0,0,1,2,0.00411522633744856,0.5219498289623716,0.2698361708962417,0.40050973966866926,0.32634924753502864
2020,340645,Female,26,101,no,no,262.35,8.5,29.73,93,5,3,1,0,1,1,0.4156378600823045,0.4985746864310148,0.2859064917591658,0.35448827901658087,0.4181586230755926
2020,341448,Male,49,92,no,yes,251.1,11.2,28.46,110,3,4,4,0,1,2,0.3786008230452675,0.47719498289623713,0.39353478566408995,0.43807248108323377,0.6603096350112437
2020,341623,Female,74,119,no,no,390.15,10.0,44.22,89,2,3,1,1,1,1,0.4897119341563786,0.7414481185860888,0.22614201718679328,0.22811739074714854,0.2523568586749698
2020,341658,Female,38,150,no,yes,261.6,11.0,29.65,130,4,3,1,0,1,2,0.6172839506172839,0.49714937286202965,0.3709949409780776,0.4969418960244648,0.4191316381248919
2020,341742,Male,52,91,no,yes,243.45,9.2,27.59,94,4,3,0,0,1,2,0.37448559670781895,0.4626567844925883,0.3334541500543675,0.38611624563565417,0.3668266735858849
2020,341823,Male,32,36,no,no,303.6,10.2,34.41,127,2,3,3,0,1,1,0.14814814814814814,0.5769669327251995,0.2964254577157803,0.4183135704874835,0.5163466528282306
2020,341830,Female,34,13,no,no,289.8,9.7,32.84,104,2,3,4,0,1,1,0.053497942386831275,0.5507411630558723,0.2953714981729597,0.35886818495514144,0.6101020584673933
2020,342077,Male,26,108,no,no,298.95,15.2,33.88,57,2,5,0,0,1,1,0.4444444444444444,0.5681299885974914,0.4486422668240849,0.19066733567486202,0.2948235599377271
2020,342187,Male,36,69,no,no,277.95,5.5,31.5,107,5,2,0,0,1,1,0.2839506172839506,0.5282212086659064,0.17460317460317465,0.38496132397913296,0.32206798131811115
2020,342431,Male,24,73,no,no,336.6,13.0,38.15,74,2,4,1,0,1,1,0.3004115226337449,0.6396807297605474,0.34076015727391873,0.21984551396316102,0.32183013319494896
2020,344089,Female,46,24,no,no,364.5,15.3,41.31,109,6,5,0,0,1,1,0.09876543209876543,0.6927023945267958,0.37037037037037035,0.299039780521262,0.209782044628957
2020,344117,Female,35,44,yes,no,93.45,10.8,10.59,108,3,3,1,0,2,1,0.18106995884773663,0.17759407069555302,1.019830028328612,1.1556982343499198,0.637281612177824
2020,344612,Male,23,131,no,yes,374.4,7.6,42.43,92,3,3,3,0,1,2,0.5390946502057613,0.7115165336374001,0.17911854819703044,0.24572649572649574,0.4244940321743644
2020,345659,Male,51,116,no,yes,345.9,11.1,39.2,76,2,3,0,0,1,2,0.4773662551440329,0.6573546180159634,0.28316326530612246,0.2197166811217115,0.23391281785158288
2020,346571,Female,31,36,no,no,266.85,10.8,30.24,102,6,3,2,0,1,1,0.14814814814814814,0.5071265678449259,0.3571428571428572,0.38223721191680715,0.4881724615118492
2020,346725,Male,50,97,no,no,327.0,6.4,37.06,110,8,2,3,0,1,1,0.3991769547325103,0.621436716077537,0.17269293038316236,0.3363914373088685,0.4859885832900883
2020,347053,Female,65,122,no,no,205.05,8.6,23.24,110,4,3,0,0,1,1,0.5020576131687243,0.3896807297605473,0.3700516351118761,0.5364545232870032,0.41664504411001557
2020,347172,Female,29,43,no,no,252.6,11.1,28.63,102,2,3,1,0,1,1,0.17695473251028807,0.4800456100342075,0.3877052043311211,0.40380047505938244,0.4308078187164852
2020,348031,Male,34,43,no,no,345.3,9.2,39.13,100,3,3,0,0,1,1,0.17695473251028807,0.6562143671607753,0.2351137234858165,0.2896032435563278,0.2346912298910224
2020,348226,Female,55,107,no,yes,298.35,12.6,33.81,76,4,4,3,0,1,2,0.4403292181069959,0.5669897377423033,0.3726708074534162,0.2547343723814312,0.5231577581733264
2020,348566,Male,42,82,no,no,151.5,13.3,17.17,93,2,4,0,0,1,1,0.3374485596707819,0.2879133409350057,0.774606872451951,0.6138613861386139,0.4861183186299949
2020,348707,Male,57,86,no,no,264.45,6.2,29.97,78,3,2,0,0,1,1,0.35390946502057613,0.5025655644241732,0.20687354020687354,0.2949517867271696,0.33958225220550087
2020,349246,Female,28,59,no,no,269.1,14.7,30.5,105,3,4,0,0,1,1,0.24279835390946503,0.5114025085518814,0.4819672131147541,0.3901895206243032,0.33354955889984433
2020,349933,Male,38,64,no,no,145.8,10.4,16.52,92,6,3,2,0,1,1,0.26337448559670784,0.27708095781071834,0.6295399515738499,0.6310013717421125,0.6452170904687772
2020,350259,Female,29,195,no,no,94.8,5.1,10.74,99,3,2,0,0,1,1,0.8024691358024691,0.18015963511972632,0.4748603351955307,1.0443037974683544,0.5596782563570317
2020,350356,Male,25,172,no,no,317.55,6.5,35.99,136,9,2,1,0,1,1,0.7078189300411523,0.6034777651083238,0.18060572381217,0.4282790111793418,0.34654471544715454
2020,352228,Male,22,173,no,yes,348.6,5.0,39.51,102,5,2,3,0,1,2,0.7119341563786008,0.6624857468643102,0.12655024044545682,0.29259896729776247,0.45796574987026467
2020,353630,Female,34,91,no,yes,262.95,5.6,29.8,76,11,2,1,0,1,2,0.37448559670781895,0.4997149372862029,0.18791946308724827,0.28902833238258224,0.4173802110361531
2020,354808,Male,37,52,no,no,322.05,9.4,36.5,114,4,3,2,0,1,1,0.2139917695473251,0.6120296465222349,0.2575342465753424,0.35398230088495575,0.41655855388341123
2020,354873,Male,33,137,no,no,261.6,10.2,29.65,121,5,3,0,0,1,1,0.5637860082304527,0.49714937286202965,0.34401349072512644,0.46253822629969416,0.34327970939283864
2020,355152,Male,51,71,no,no,357.0,11.8,40.46,134,10,4,0,1,1,1,0.29218106995884774,0.6784492588369441,0.291646070192783,0.3753501400560224,0.21951219512195128
2020,355647,Female,44,109,yes,yes,325.8,9.3,36.92,76,3,3,0,0,2,2,0.448559670781893,0.6191562143671607,0.2518959913326111,0.2332719459791283,0.25998962117280755
2020,356699,Female,43,89,no,no,295.65,12.8,33.51,106,3,4,1,0,1,1,0.3662551440329218,0.5618586088939566,0.38197552969262916,0.35853204802976496,0.37495675488669794
2020,357420,Male,25,64,no,yes,231.9,13.3,26.28,99,3,4,1,0,1,2,0.26337448559670784,0.4407069555302166,0.5060882800608828,0.426908150064683,0.4576630340771494
2020,358208,Male,31,133,no,no,331.65,8.4,37.59,84,3,3,4,0,1,1,0.5473251028806584,0.630273660205245,0.22346368715083798,0.2532790592492085,0.5558078187164852
2020,358291,Female,40,123,no,no,157.5,14.9,17.85,93,5,5,0,0,1,1,0.5061728395061729,0.2993158494868871,0.8347338935574229,0.5904761904761905,0.4783341982355995
2020,359598,Female,34,46,no,no,315.3,13.1,35.73,116,7,4,1,0,1,1,0.18930041152263374,0.5992018244013683,0.36663867898124836,0.36790358388836025,0.3494637605950528
2020,360230,Male,28,101,no,no,286.05,8.8,32.42,111,8,3,1,0,1,1,0.4156378600823045,0.5436145952109463,0.2714373843306601,0.38804404824331407,0.3874113475177306
2020,360337,Female,33,142,yes,yes,286.65,9.8,32.49,60,3,3,0,0,2,2,0.5843621399176955,0.5447548460661344,0.30163127116035704,0.20931449502878077,0.31078100674623776
2020,360437,Female,44,133,yes,no,382.05,8.0,43.3,103,3,3,0,1,2,1,0.5473251028806584,0.726054732041049,0.18475750577367211,0.26959822012825546,0.18701349247535035
2020,361315,Male,33,101,no,no,358.5,13.5,40.63,93,8,4,1,1,1,1,0.4156378600823045,0.6812998859749144,0.3322667979325621,0.2594142259414226,0.29341809375540573
2020,361426,Male,34,122,no,no,52.65,12.7,5.97,58,2,4,1,0,1,1,0.5020576131687243,0.1000570125427594,2.1273031825795643,1.1016144349477683,0.690213630859713
2020,361731,Male,26,62,yes,no,239.55,13.9,27.15,105,6,4,0,1,2,1,0.2551440329218107,0.45524515393386544,0.5119705340699816,0.4383218534752661,0.3718863518422419
2020,361851,Male,29,86,no,no,257.7,9.7,29.21,108,5,3,1,0,1,1,0.35390946502057613,0.4897377423033067,0.33207805546045877,0.4190919674039581,0.424191316381249
2020,362438,Male,44,121,no,no,272.25,8.5,30.86,103,5,3,1,0,1,1,0.49794238683127573,0.5173888255416191,0.2754374594944913,0.3783287419651056,0.40531482442484
2020,362877,Female,37,100,no,yes,369.9,13.0,41.92,109,5,4,1,0,1,2,0.411522633744856,0.702964652223489,0.31011450381679384,0.2946742362800757,0.2786282650060544
2020,363710,Male,30,95,no,yes,248.55,9.8,28.17,91,6,3,0,0,1,2,0.39094650205761317,0.47234891676168755,0.3478878239261626,0.3661235163950915,0.36021017125064875
2020,363738,Female,22,106,yes,yes,405.45,14.4,45.95,133,7,4,1,1,2,2,0.43621399176954734,0.7705245153933865,0.3133841131664853,0.3280305833025034,0.23250735166926143
2020,364187,Female,37,81,no,yes,315.6,9.7,35.77,120,4,3,0,0,1,2,0.3333333333333333,0.5997719498289623,0.27117696393625934,0.38022813688212925,0.2732226258432798
2020,364327,Male,77,184,no,no,354.6,13.8,40.19,94,4,4,1,1,1,1,0.757201646090535,0.6738882554161916,0.34336899726300074,0.2650874224478285,0.2984777720117627
2020,364342,Female,51,135,yes,yes,259.65,14.6,29.43,78,15,4,0,1,2,2,0.5555555555555556,0.4934435575826681,0.4960924226979273,0.3004043905257077,0.3458095485210172
2020,364638,Male,46,90,no,no,114.15,10.8,12.94,89,3,3,0,0,1,1,0.37037037037037035,0.2169327251995439,0.8346213292117466,0.7796758650897941,0.5345744680851064
2020,365200,Male,34,168,no,no,193.2,11.2,21.9,128,2,4,1,0,1,1,0.691358024691358,0.36716077537058145,0.5114155251141552,0.6625258799171843,0.5078706106209999
2020,365361,Female,33,36,no,yes,229.2,9.1,25.98,74,2,3,1,0,1,2,0.14814814814814814,0.43557582668186995,0.35026943802925314,0.3228621291448517,0.4611658882546274
2020,366160,Female,40,102,no,no,261.75,8.5,29.67,110,5,3,0,0,1,1,0.41975308641975306,0.4974344355758266,0.2864846646444219,0.42024832855778416,0.3430851063829788
2020,366252,Female,34,120,no,yes,300.45,10.5,34.05,116,4,3,0,0,1,2,0.49382716049382713,0.5709806157354618,0.3083700440528635,0.3860875353636212,0.29287752983912824
2020,368286,Female,40,63,yes,yes,298.5,11.0,33.83,92,6,3,1,0,2,2,0.25925925925925924,0.5672748004561003,0.32515518770322205,0.3082077051926298,0.37125929769936006
2020,368552,Female,31,77,no,no,358.8,10.3,40.66,81,2,3,5,0,1,1,0.3168724279835391,0.6818700114025085,0.2533202164289228,0.225752508361204,0.5964366026638991
2020,368840,Male,57,47,no,yes,245.25,7.8,27.8,87,4,3,2,0,1,2,0.1934156378600823,0.46607753705815275,0.28057553956834536,0.3547400611620795,0.5161952949316728
2020,368983,Male,40,98,no,yes,241.8,4.4,27.4,92,8,2,4,0,1,2,0.40329218106995884,0.45952109464082097,0.16058394160583933,0.380479735318445,0.6723750216225567
2020,369661,Male,49,21,no,no,219.0,6.8,24.82,108,7,2,0,0,1,1,0.08641975308641975,0.4161915621436716,0.273972602739726,0.4931506849315068,0.39854696419304625
2020,369838,Female,40,105,no,no,369.6,3.8,41.89,151,4,2,0,0,1,1,0.43209876543209874,0.7023945267958951,0.09071377417044635,0.40854978354978355,0.20316554229372083
2020,369850,Female,41,74,no,no,423.75,9.4,48.03,115,4,3,1,1,1,1,0.3045267489711934,0.8053021664766248,0.19571101394961476,0.2713864306784661,0.20876578446635538
2020,371048,Male,41,145,no,no,281.85,4.8,31.94,108,4,2,2,0,1,1,0.5967078189300411,0.5356328392246295,0.15028177833437695,0.3831825439063331,0.4687121605258606
2020,372977,Female,38,132,no,yes,261.75,10.3,29.67,76,9,3,1,0,1,2,0.5432098765432098,0.4974344355758266,0.34715200539265256,0.2903533906399236,0.4189370351150321
2020,373267,Male,37,64,no,no,243.9,14.2,27.64,122,3,4,1,0,1,1,0.26337448559670784,0.4635119726339794,0.5137481910274964,0.5002050020500205,0.4420947932883586
2020,373994,Female,26,51,no,no,322.2,10.2,36.52,66,5,3,0,0,1,1,0.20987654320987653,0.6123147092360318,0.27929901423877324,0.2048417132216015,0.26466009340944485
2020,374210,Female,38,157,no,no,414.3,2.2,46.95,79,4,1,3,0,1,1,0.6460905349794238,0.7873432155074116,0.04685835995740151,0.19068307989379676,0.3727296315516347
2020,374303,Male,32,109,yes,no,402.6,9.7,45.63,84,8,3,2,1,2,1,0.448559670781893,0.7651083238312428,0.21257944334867396,0.20864381520119224,0.31205673758865254
2020,374534,Male,55,55,yes,no,331.5,9.7,37.57,117,4,3,1,0,2,1,0.22633744855967078,0.6299885974914481,0.25818472185254193,0.35294117647058826,0.32844663553018516
2020,375572,Female,45,89,no,yes,322.65,10.6,36.57,117,10,3,1,0,1,2,0.3662551440329218,0.6131698973774229,0.2898550724637682,0.36262203626220363,0.3399282131119185
2020,376521,Female,42,65,no,no,204.15,4.4,23.14,104,2,2,1,0,1,1,0.2674897119341564,0.3879703534777651,0.19014693171996533,0.5094293411707078,0.49366459090122816
2020,376966,Female,26,105,no,yes,290.25,8.5,32.9,111,5,3,0,0,1,2,0.43209876543209874,0.5515963511972634,0.25835866261398177,0.38242894056847543,0.30611053450960046
2020,377237,Female,44,108,no,no,267.45,14.6,30.31,102,5,4,0,0,1,1,0.4444444444444444,0.5082668187001139,0.48168921148135935,0.3813796971396523,0.3356901920083032
2020,377658,Female,61,88,yes,no,352.65,7.2,39.97,76,2,2,4,1,2,1,0.36213991769547327,0.67018244013683,0.18013510132599453,0.21551113001559621,0.5285633973361011
2020,378061,Male,47,101,no,yes,178.35,8.2,20.21,111,5,3,2,0,1,2,0.4156378600823045,0.338939566704675,0.40573973280554176,0.6223717409587889,0.6029882373291818
2020,379166,Male,28,59,no,no,161.7,9.9,18.33,92,3,3,2,0,1,1,0.24279835390946503,0.30729760547320406,0.5400981996726678,0.5689548546691404,0.6245891714236292
2020,379999,Male,48,154,no,no,250.35,7.2,28.37,89,5,2,0,0,1,1,0.6337448559670782,0.47576966932725195,0.2537892139584067,0.3555022967845017,0.3578749351323301
2020,380001,Male,33,27,no,no,266.4,7.6,30.19,106,3,3,3,0,1,1,0.1111111111111111,0.5062713797035346,0.2517389864193441,0.3978978978978979,0.5646081992734823
2020,380040,Male,53,118,no,no,401.7,14.4,45.53,91,11,4,5,1,1,1,0.48559670781893005,0.7633979475484606,0.3162749835273446,0.22653721682847897,0.5407801418439717
2020,380297,Male,35,96,no,yes,373.2,10.3,42.3,102,2,3,3,0,1,2,0.3950617283950617,0.7092360319270239,0.2434988179669031,0.2733118971061093,0.4260508562532434
2020,380311,Female,34,93,no,no,399.0,13.1,45.22,63,6,4,3,0,1,1,0.38271604938271603,0.7582668187001139,0.2896948252985405,0.15789473684210525,0.39257913855734317
2020,380360,Male,49,103,no,no,395.1,10.3,44.78,112,2,3,0,0,1,1,0.42386831275720166,0.7508551881413911,0.23001339883876726,0.28347253859782334,0.17008303061754027
2020,381120,Female,34,108,no,no,207.9,9.8,23.56,92,3,3,1,0,1,1,0.4444444444444444,0.395096921322691,0.41595925297113756,0.4425204425204425,0.4887995156547312
2020,382675,Female,23,197,no,no,232.2,10.6,26.32,86,2,3,3,0,1,1,0.8106995884773662,0.44127708095781065,0.4027355623100304,0.3703703703703704,0.6089776855215362
2020,382744,Male,37,25,no,no,201.45,12.6,22.83,100,5,4,2,0,1,1,0.102880658436214,0.38283922462941844,0.5519053876478318,0.49640109208240263,0.5730193738107595
2020,382973,Male,33,158,no,no,237.0,9.1,26.86,89,4,3,1,0,1,1,0.6502057613168725,0.4503990877993158,0.33879374534623985,0.3755274261603376,0.4510465317419133
2020,383607,Female,46,118,no,yes,177.15,16.9,20.08,73,2,5,1,0,1,2,0.48559670781893005,0.3366590649942987,0.8416334661354582,0.4120801580581428,0.5286931326760078
2020,383612,Male,46,17,no,yes,229.65,10.0,26.03,102,1,3,6,1,1,2,0.06995884773662552,0.4364310148232611,0.384172109104879,0.4441541476159373,0.839841722885314
2020,383704,Female,29,95,no,yes,393.3,10.6,44.57,57,5,3,0,0,1,2,0.39094650205761317,0.7474344355758267,0.23782813551716409,0.14492753623188406,0.17241826673585886
2020,384056,Male,40,129,no,no,147.0,10.5,16.66,123,4,3,0,0,1,1,0.5308641975308642,0.2793614595210946,0.6302521008403361,0.8367346938775511,0.49195640892579146
2020,384358,Female,55,116,no,no,284.25,13.1,32.22,83,2,4,1,0,1,1,0.4773662551440329,0.540193842645382,0.40657976412166363,0.29199648197009676,0.38974658363604914
2020,384473,Male,22,35,no,no,186.3,13.1,21.11,100,8,4,2,0,1,1,0.1440329218106996,0.3540478905359179,0.620558976788252,0.5367686527106816,0.5926742778066079
2020,384612,Female,41,31,no,yes,315.75,11.5,35.79,125,2,4,1,0,1,2,0.12757201646090535,0.6000570125427593,0.3213188041352333,0.39588281868566905,0.34887995156547325
2020,384789,Female,33,94,no,no,272.25,6.6,30.86,114,5,2,1,0,1,1,0.3868312757201646,0.5173888255416191,0.21386908619572265,0.418732782369146,0.40531482442484
2020,385071,Male,41,147,no,no,232.65,10.6,26.37,133,4,3,0,0,1,1,0.6049382716049383,0.4421322690992018,0.40197193780811524,0.5716741886954653,0.3808380902957966
2020,385425,Female,26,70,yes,no,340.05,17.6,38.54,93,4,5,2,1,2,1,0.2880658436213992,0.6462371721778791,0.45666839647119883,0.2734891927657697,0.3932061927002249
2020,385685,Male,36,161,yes,no,234.15,11.1,26.54,115,9,3,2,0,2,1,0.6625514403292181,0.44498289623717213,0.4182366239638282,0.49113815929959426,0.5305959176613043
2020,385833,Male,34,92,no,no,264.45,9.6,29.97,107,1,3,2,0,1,1,0.3786008230452675,0.5025655644241732,0.32032032032032043,0.404613348459066,0.49128610966960745
2020,386039,Male,34,38,no,no,291.6,10.8,33.05,90,5,3,3,0,1,1,0.15637860082304528,0.5541619156214367,0.32677760968229963,0.30864197530864196,0.5319148936170214
2020,386746,Male,24,87,yes,no,201.3,10.7,22.81,102,5,3,0,0,2,1,0.35802469135802467,0.3825541619156214,0.46909250328803154,0.5067064083457525,0.4215101193565128
2020,386800,Female,31,176,no,no,71.1,10.5,8.06,107,8,3,2,0,1,1,0.7242798353909465,0.13511972633979474,1.3027295285359801,1.5049226441631507,0.7421293893790002
2020,386888,Female,27,114,no,yes,464.85,14.2,52.68,105,2,4,1,0,1,2,0.4691358024691358,0.8834093500570125,0.26955201214882296,0.22587931590835753,0.15544455976474664
2020,387332,Female,22,87,no,no,204.45,7.1,23.17,101,5,2,0,0,1,1,0.35802469135802467,0.38854047890535914,0.30643072939145455,0.4940083149914405,0.4174234561494552
2020,388227,Female,41,127,no,yes,259.5,4.8,29.41,99,3,2,0,0,1,2,0.522633744855967,0.4931584948688711,0.1632097925875553,0.3815028901734104,0.3460041515308771
2020,388832,Male,25,90,no,no,305.1,7.3,34.58,105,4,2,1,0,1,1,0.37037037037037035,0.5798175598631699,0.21110468478889532,0.34414945919370693,0.3626967652655251
2020,390381,Male,36,80,no,no,186.45,7.9,21.13,62,9,3,1,0,1,1,0.3292181069958848,0.35433295324971487,0.37387600567912926,0.3325288281040494,0.5166277460646949
2020,390526,Female,20,53,no,no,253.2,10.9,28.7,113,2,3,0,0,1,1,0.21810699588477367,0.4811858608893956,0.3797909407665506,0.4462875197472354,0.3541774779449924
2020,390559,Female,31,72,no,no,297.6,13.1,33.73,125,4,4,0,0,1,1,0.2962962962962963,0.5655644241733181,0.3883782982508154,0.42002688172043007,0.29657498702646606
2020,391565,Male,31,41,no,yes,310.95,5.9,35.24,74,3,2,1,0,1,2,0.16872427983539096,0.5909350057012542,0.16742338251986377,0.237980382698183,0.35510724788098946
2020,391837,Female,39,115,no,no,221.85,9.6,25.14,90,9,3,3,0,1,1,0.4732510288065844,0.4216077537058152,0.38186157517899755,0.4056795131845842,0.6224052932018683
2020,393358,Female,38,165,no,no,311.55,7.9,35.31,91,3,3,0,0,1,1,0.6790123456790124,0.5920752565564424,0.2237326536391956,0.2920879473599743,0.27847690710949663
2020,394936,Male,39,163,no,no,295.5,9.1,33.49,80,10,3,1,0,1,1,0.6707818930041153,0.5615735461801595,0.27172290235891317,0.2707275803722504,0.37515135789655774
2020,395231,Female,39,84,no,no,272.25,8.5,30.86,118,4,3,1,0,1,1,0.345679012345679,0.5173888255416191,0.2754374594944913,0.43342516069788795,0.40531482442484
2020,395352,Female,42,199,no,yes,345.9,8.0,39.2,94,2,3,0,0,1,2,0.8189300411522634,0.6573546180159634,0.20408163265306123,0.2717548424400116,0.23391281785158288
